SourceFile,species1,Human.Presence,contact,species2,species3,Sp
100_HH_11_5_18100_BTCF_T/IMG_0121.JPG,,,,,,
100_HH_11_5_18100_BTCF_T/IMG_0122.JPG,,,,,,
100_HH_11_5_18100_BTCF_T/IMG_0123.JPG,,,,,,
100_HH_11_5_18100_BTCF_T/IMG_0124.JPG,,,,,,
100_HH_11_5_18100_BTCF_T/IMG_0125.JPG,,,,,,
100_HH_11_5_18100_BTCF_T/IMG_0126.JPG,,,,,,
100_HH_11_5_18100_BTCF_T/IMG_0127.JPG,,,,,,
100_HH_11_5_18100_BTCF_T/IMG_0128.JPG,,,,,,
100_HH_11_5_18100_BTCF_T/IMG_0129.JPG,,,,,,
100_HH_11_5_18100_BTCF_T/IMG_0130.JPG,,,,,,
100_HH_11_5_18100_BTCF_T/IMG_0131.JPG,,,,,,
100_HH_11_5_18100_BTCF_T/IMG_0132.JPG,,,,,,
100_HH_11_5_18100_BTCF_T/IMG_0133.JPG,,,,,,
100_HH_11_5_18100_BTCF_T/IMG_0134.JPG,,,,,,
100_HH_11_5_18100_BTCF_T/IMG_0135.JPG,,,,,,
100_HH_11_5_18100_BTCF_T/IMG_0136.JPG,,,,,,
100_HH_11_5_18100_BTCF_T/IMG_0137.JPG,,,,,,
100_HH_11_5_18100_BTCF_T/IMG_0138.JPG,,,,,,
100_HH_11_5_18100_BTCF_T/IMG_0139.JPG,,,,,,
100_HH_11_5_18100_BTCF_T/IMG_0140.JPG,,,,,,
100_HH_11_5_18100_BTCF_T/IMG_0141.JPG,,,,,,
100_HH_11_5_18100_BTCF_T/IMG_0142.JPG,Blackbird,,1.0,,,
100_HH_11_5_18100_BTCF_T/IMG_0143.JPG,,,,,,
100_HH_11_5_18100_BTCF_T/IMG_0144.JPG,Squirrel,,1.0,,,
100_HH_11_5_18100_BTCF_T/IMG_0145.JPG,Squirrel,,,,,
100_HH_11_5_18100_BTCF_T/IMG_0146.JPG,Squirrel,,,,,
100_HH_11_5_18100_BTCF_T/IMG_0147.JPG,Squirrel,,,,,
100_HH_11_5_18100_BTCF_T/IMG_0148.JPG,Squirrel,,,,,
100_HH_11_5_18100_BTCF_T/IMG_0149.JPG,Squirrel,,,,,
100_HH_11_5_18100_BTCF_T/IMG_0150.JPG,Blackbird,,1.0,,,
100_HH_11_5_18100_BTCF_T/IMG_0151.JPG,Blackbird,,,,,
100_HH_11_5_18100_BTCF_T/IMG_0152.JPG,Blackbird,,,,,
100_HH_11_5_18100_BTCF_T/IMG_0153.JPG,Blackbird,,1.0,,,
100_HH_11_5_18100_BTCF_T/IMG_0154.JPG,Blackbird,,1.0,,,
100_HH_11_5_18100_BTCF_T/IMG_0155.JPG,,,,,,
100_HH_11_5_18100_BTCF_T/IMG_0156.JPG,Blackbird,,1.0,,,
100_HH_11_5_18100_BTCF_T/IMG_0157.JPG,Blackbird,,,,,
100_HH_11_5_18100_BTCF_T/IMG_0158.JPG,Blackbird,,1.0,,,
100_HH_11_5_18100_BTCF_T/IMG_0159.JPG,Blackbird,,1.0,,,
100_HH_11_5_18100_BTCF_T/IMG_0160.JPG,Blackbird,,,,,
100_HH_11_5_18100_BTCF_T/IMG_0161.JPG,Blackbird,,,,,
100_HH_11_5_18100_BTCF_T/IMG_0162.JPG,Blackbird,,,,,
100_HH_11_5_18100_BTCF_T/IMG_0163.JPG,Blackbird,,,,,
100_HH_11_5_18100_BTCF_T/IMG_0164.JPG,Blackbird,,,,,
100_HH_11_5_18100_BTCF_T/IMG_0165.JPG,Blackbird,,,,,
100_HH_11_5_18100_BTCF_T/IMG_0166.JPG,Blackbird,,,,,
100_HH_11_5_18100_BTCF_T/IMG_0167.JPG,Blackbird,,,,,
100_HH_11_5_18100_BTCF_T/IMG_0168.JPG,Squirrel,,1.0,,,
100_HH_11_5_18100_BTCF_T/IMG_0169.JPG,Squirrel,,,,,
100_HH_11_5_18100_BTCF_T/IMG_0170.JPG,Squirrel,,,,,
100_HH_11_5_18100_BTCF_T/IMG_0171.JPG,Squirrel,,,,,
100_HH_11_5_18100_BTCF_T/IMG_0172.JPG,Squirrel,,,,,
100_HH_11_5_18100_BTCF_T/IMG_0173.JPG,Squirrel,,,,,
100_HH_11_5_18100_BTCF_T/IMG_0174.JPG,Squirrel,,,,,
100_HH_11_5_18100_BTCF_T/IMG_0175.JPG,Squirrel,,1.0,,,
100_HH_11_5_18100_BTCF_T/IMG_0176.JPG,Squirrel,,,,,
100_HH_11_5_18100_BTCF_T/IMG_0177.JPG,Squirrel,,,,,
100_HH_11_5_18100_BTCF_T/IMG_0178.JPG,Squirrel,,,,,
100_HH_11_5_18100_BTCF_T/IMG_0179.JPG,Squirrel,,,,,
100_HH_11_5_18100_BTCF_T/IMG_0180.JPG,Squirrel,,,,,
100_HH_11_5_18100_BTCF_T/IMG_0181.JPG,Squirrel,,,,,
100_HH_11_5_18100_BTCF_T/IMG_0182.JPG,Squirrel,,,,,
100_HH_11_5_18100_BTCF_T/IMG_0183.JPG,Squirrel,,,,,
100_HH_11_5_18100_BTCF_T/IMG_0184.JPG,Blackbird,,,,,
100_HH_11_5_18100_BTCF_T/IMG_0185.JPG,Blackbird,,1.0,,,
100_HH_11_5_18100_BTCF_T/IMG_0186.JPG,Blackbird,,,,,
100_HH_11_5_18100_BTCF_T/IMG_0187.JPG,Blackbird,,,,,
100_HH_11_5_18100_BTCF_T/IMG_0188.JPG,Blackbird,,,,,
100_HH_11_5_18100_BTCF_T/IMG_0189.JPG,,,,,,
100_HH_11_5_18100_BTCF_T/IMG_0190.JPG,Squirrel,,1.0,,,
100_HH_11_5_18100_BTCF_T/IMG_0191.JPG,Squirrel,,,,,
100_HH_11_5_18100_BTCF_T/IMG_0192.JPG,Squirrel,,,,,
100_HH_11_5_18100_BTCF_T/IMG_0193.JPG,Squirrel,,,,,
100_HH_11_5_18100_BTCF_T/IMG_0194.JPG,Squirrel,,,,,
100_HH_11_5_18100_BTCF_T/IMG_0195.JPG,Squirrel,,,,,
100_HH_11_5_18100_BTCF_T/IMG_0196.JPG,Squirrel,,,,,
100_HH_11_5_18100_BTCF_T/IMG_0197.JPG,Squirrel,,,,,
100_HH_11_5_18100_BTCF_T/IMG_0198.JPG,Squirrel,,,,,
100_HH_11_5_18100_BTCF_T/IMG_0199.JPG,Squirrel,,,,,
100_HH_11_5_18100_BTCF_T/IMG_0200.JPG,Squirrel,,,,,
100_HH_11_5_18100_BTCF_T/IMG_0201.JPG,Blackbird,,1.0,,,
100_HH_11_5_18100_BTCF_T/IMG_0202.JPG,Blackbird,,,,,
100_HH_11_5_18100_BTCF_T/IMG_0203.JPG,Blackbird,,,,,
100_HH_11_5_18100_BTCF_T/IMG_0204.JPG,Blackbird,,,,,
100_HH_11_5_18100_BTCF_T/IMG_0205.JPG,Blackbird,,,,,
100_HH_11_5_18100_BTCF_T/IMG_0206.JPG,Blackbird,,,,,
100_HH_11_5_18100_BTCF_T/IMG_0207.JPG,Squirrel,,1.0,,,
100_HH_11_5_18100_BTCF_T/IMG_0208.JPG,Squirrel,,1.0,,,
100_HH_11_5_18100_BTCF_T/IMG_0209.JPG,Squirrel,,,,,
100_HH_11_5_18100_BTCF_T/IMG_0210.JPG,Squirrel,,,,,
100_HH_11_5_18100_BTCF_T/IMG_0211.JPG,Squirrel,,,,,
100_HH_11_5_18100_BTCF_T/IMG_0212.JPG,Squirrel,,,,,
100_HH_11_5_18100_BTCF_T/IMG_0213.JPG,Squirrel,,1.0,,,
100_HH_11_5_18100_BTCF_T/IMG_0214.JPG,Squirrel,,,,,
100_HH_11_5_18100_BTCF_T/IMG_0215.JPG,Squirrel,,2.0,Squirrel,,
100_HH_11_5_18100_BTCF_T/IMG_0216.JPG,Squirrel,,,Squirrel,,
100_HH_11_5_18100_BTCF_T/IMG_0217.JPG,Squirrel,,,Squirrel,,
100_HH_11_5_18100_BTCF_T/IMG_0218.JPG,Squirrel,,,Squirrel,,
100_HH_11_5_18100_BTCF_T/IMG_0219.JPG,Squirrel,,,Squirrel,,
100_HH_11_5_18100_BTCF_T/IMG_0220.JPG,Squirrel,,,Squirrel,,
100_HH_11_5_18100_BTCF_T/IMG_0221.JPG,Squirrel,,,Squirrel,,
100_HH_11_5_18100_BTCF_T/IMG_0222.JPG,Squirrel,,,Squirrel,,
100_HH_11_5_18100_BTCF_T/IMG_0223.JPG,Squirrel,,,Squirrel,,
100_HH_11_5_18100_BTCF_T/IMG_0224.JPG,Squirrel,,,Squirrel,,
100_HH_11_5_18100_BTCF_T/IMG_0225.JPG,Squirrel,,,Squirrel,,
100_HH_11_5_18100_BTCF_T/IMG_0226.JPG,Squirrel,,,Squirrel,,
100_HH_11_5_18100_BTCF_T/IMG_0227.JPG,Squirrel,,,Squirrel,,
100_HH_11_5_18100_BTCF_T/IMG_0228.JPG,Squirrel,,,Squirrel,,
100_HH_11_5_18100_BTCF_T/IMG_0229.JPG,Squirrel,,,Squirrel,,
100_HH_11_5_18100_BTCF_T/IMG_0230.JPG,Squirrel,,,Squirrel,,
100_HH_11_5_18100_BTCF_T/IMG_0231.JPG,Squirrel,,,Squirrel,,
100_HH_11_5_18100_BTCF_T/IMG_0232.JPG,Squirrel,,,Squirrel,,
100_HH_11_5_18100_BTCF_T/IMG_0233.JPG,,,,Squirrel,,
100_HH_11_5_18100_BTCF_T/IMG_0234.JPG,,,,Squirrel,,
100_HH_11_5_18100_BTCF_T/IMG_0235.JPG,,,,Squirrel,,
100_HH_11_5_18100_BTCF_T/IMG_0236.JPG,,,,Squirrel,,
100_HH_11_5_18100_BTCF_T/IMG_0237.JPG,,,,Squirrel,,
100_HH_11_5_18100_BTCF_T/IMG_0238.JPG,,,,Squirrel,,
100_HH_11_5_18100_BTCF_T/IMG_0239.JPG,,,,Squirrel,,
100_HH_11_5_18100_BTCF_T/IMG_0240.JPG,,,,Squirrel,,
100_HH_11_5_18100_BTCF_T/IMG_0241.JPG,Blackbird,,1.0,,,
100_HH_11_5_18100_BTCF_T/IMG_0242.JPG,Blackbird,,,,,
100_HH_11_5_18100_BTCF_T/IMG_0243.JPG,Blackbird,,,,,
100_HH_11_5_18100_BTCF_T/IMG_0244.JPG,Blackbird,,,,,
100_HH_11_5_18100_BTCF_T/IMG_0245.JPG,Blackbird,,,,,
100_HH_11_5_18100_BTCF_T/IMG_0246.JPG,Blackbird,,,,,
100_HH_11_5_18100_BTCF_T/IMG_0247.JPG,Blackbird,,,,,
100_HH_11_5_18100_BTCF_T/IMG_0248.JPG,Fox,,1.0,,,
100_HH_11_5_18100_BTCF_T/IMG_0249.JPG,Fox,,,,,
100_HH_11_5_18100_BTCF_T/IMG_0250.JPG,,,,,,
100_HH_11_5_18100_BTCF_T/IMG_0251.JPG,Blackbird,,1.0,,,
100_HH_11_5_18100_BTCF_T/IMG_0252.JPG,Blackbird,,,,,
100_HH_11_5_18100_BTCF_T/IMG_0253.JPG,Blackbird,,1.0,,,
100_HH_11_5_18100_BTCF_T/IMG_0254.JPG,Blackbird,,,,,
100_HH_11_5_18100_BTCF_T/IMG_0255.JPG,Squirrel,,,,,
100_HH_11_5_18100_BTCF_T/IMG_0256.JPG,Squirrel,,1.0,,,
100_HH_11_5_18100_BTCF_T/IMG_0257.JPG,Squirrel,,,,,
100_HH_11_5_18100_BTCF_T/IMG_0258.JPG,Squirrel,,,,,
100_HH_11_5_18100_BTCF_T/IMG_0259.JPG,Squirrel,,,,,
100_HH_11_5_18100_BTCF_T/IMG_0260.JPG,Squirrel,,,,,
100_HH_11_5_18100_BTCF_T/IMG_0261.JPG,Squirrel,,,,,
100_HH_11_5_18100_BTCF_T/IMG_0262.JPG,Squirrel,,,,,
100_HH_11_5_18100_BTCF_T/IMG_0263.JPG,Squirrel,,,,,
100_HH_11_5_18100_BTCF_T/IMG_0264.JPG,Squirrel,,,,,
100_HH_11_5_18100_BTCF_T/IMG_0265.JPG,Squirrel,,,,,
100_HH_11_5_18100_BTCF_T/IMG_0266.JPG,Squirrel,,,,,
100_HH_11_5_18100_BTCF_T/IMG_0267.JPG,Squirrel,,,,,
100_HH_11_5_18100_BTCF_T/IMG_0268.JPG,Squirrel,,,,,
100_HH_11_5_18100_BTCF_T/IMG_0269.JPG,Squirrel,,,,,
100_HH_11_5_18100_BTCF_T/IMG_0270.JPG,Squirrel,,,,,
100_HH_11_5_18100_BTCF_T/IMG_0271.JPG,Squirrel,,,,,
100_HH_11_5_18100_BTCF_T/IMG_0272.JPG,Squirrel,,,,,
100_HH_11_5_18100_BTCF_T/IMG_0273.JPG,Squirrel,,,,,
100_HH_11_5_18100_BTCF_T/IMG_0274.JPG,Squirrel,,,,,
100_HH_11_5_18100_BTCF_T/IMG_0275.JPG,Squirrel,,,,,
100_HH_11_5_18100_BTCF_T/IMG_0276.JPG,Squirrel,,,,,
100_HH_11_5_18100_BTCF_T/IMG_0277.JPG,,,,,,
100_HH_11_5_18100_BTCF_T/IMG_0278.JPG,Blackbird,,1.0,,,
100_HH_11_5_18100_BTCF_T/IMG_0279.JPG,Blackbird,,,,,
100_HH_11_5_18100_BTCF_T/IMG_0280.JPG,Blackbird,,,,,
100_HH_11_5_18100_BTCF_T/IMG_0281.JPG,Blackbird,,,,,
100_HH_11_5_18100_BTCF_T/IMG_0282.JPG,Blackbird,,,,,
100_HH_11_5_18100_BTCF_T/IMG_0283.JPG,Blackbird,,,,,
100_HH_11_5_18100_BTCF_T/IMG_0284.JPG,Blackbird,,,,,
100_HH_11_5_18100_BTCF_T/IMG_0285.JPG,Blackbird,,,,,
100_HH_11_5_18100_BTCF_T/IMG_0286.JPG,Blackbird,,1.0,,,
100_HH_11_5_18100_BTCF_T/IMG_0287.JPG,Crow,,,,,
100_HH_11_5_18100_BTCF_T/IMG_0288.JPG,,,,,,
100_HH_11_5_18100_BTCF_T/IMG_0289.JPG,,,1.0,,,
100_HH_11_5_18100_BTCF_T/IMG_0290.JPG,,,,,,
100_HH_11_5_18100_BTCF_T/IMG_0291.JPG,Dog,,,,,
100_HH_11_5_18100_BTCF_T/IMG_0292.JPG,,,,,,
100_HH_11_5_18100_BTCF_T/IMG_0293.JPG,,,,,,
100_HH_11_5_18100_BTCF_T/IMG_0294.JPG,,,,,,
100_HH_11_5_18100_BTCF_T/IMG_0295.JPG,Squirrel,,1.0,,,
100_HH_11_5_18100_BTCF_T/IMG_0296.JPG,Squirrel,,,,,
100_HH_11_5_18100_BTCF_T/IMG_0297.JPG,Squirrel,,,,,
100_HH_11_5_18100_BTCF_T/IMG_0298.JPG,Squirrel,,,,,
100_HH_11_5_18100_BTCF_T/IMG_0299.JPG,Squirrel,,,,,
100_HH_11_5_18100_BTCF_T/IMG_0300.JPG,,,,,,
100_HH_11_5_18100_BTCF_T/IMG_0301.JPG,Squirrel,,1.0,,,
100_HH_11_5_18100_BTCF_T/IMG_0302.JPG,Squirrel,,,,,
100_HH_11_5_18100_BTCF_T/IMG_0303.JPG,Squirrel,,,,,
100_HH_11_5_18100_BTCF_T/IMG_0304.JPG,Squirrel,,,,,
100_HH_11_5_18100_BTCF_T/IMG_0305.JPG,Blackbird,,,,,
100_HH_11_5_18100_BTCF_T/IMG_0306.JPG,Blackbird,,1.0,,,
100_HH_11_5_18100_BTCF_T/IMG_0307.JPG,Blackbird,,,,,
100_HH_11_5_18100_BTCF_T/IMG_0308.JPG,Blackbird,,,,,
100_HH_11_5_18100_BTCF_T/IMG_0309.JPG,Fox,,1.0,,,
100_HH_11_5_18100_BTCF_T/IMG_0310.JPG,Fox,,,,,
100_HH_11_5_18100_BTCF_T/IMG_0311.JPG,Fox,,,,,
100_HH_11_5_18100_BTCF_T/IMG_0312.JPG,Fox,,,,,
100_HH_11_5_18100_BTCF_T/IMG_0313.JPG,,,,,,
100_HH_11_5_18100_BTCF_T/IMG_0314.JPG,,,,,,
100_HH_11_5_18100_BTCF_T/IMG_0315.JPG,Song Thrush,,1.0,,,
100_HH_11_5_18100_BTCF_T/IMG_0316.JPG,Song Thrush,,,,,
100_HH_11_5_18100_BTCF_T/IMG_0317.JPG,Song Thrush,,,,,
100_HH_11_5_18100_BTCF_T/IMG_0319.JPG,,,,,,
100_HH_11_5_18100_BTCF_T/IMG_0320.JPG,,,,,,
100_HH_11_5_18100_BTCF_T/IMG_0323.JPG,,,,,,
100_HH_11_5_18100_BTCF_T/IMG_0324.JPG,,,,Human,,
100_HH_11_5_18100_BTCF_T/IMG_0327.JPG,,,,Human,,
100_HH_11_5_18100_BTCF_T/IMG_0328.JPG,,,,,,
100_HH_11_5_18100_BTCF_T/IMG_0329.JPG,,,,,,
100_HH_11_5_18100_BTCF_T/IMG_0330.JPG,,,,Human,,
100_HH_11_5_18100_BTCF_T/IMG_0331.JPG,,,,Human,,
100_HH_11_5_18100_BTCF_T/IMG_0332.JPG,,,,,,
100_HH_11_5_18100_BTCF_T/IMG_0333.JPG,,,,Human,,
100_HH_11_5_18100_BTCF_T/IMG_0334.JPG,,,,Human,,
100_HH_11_5_18100_BTCF_T/IMG_0335.JPG,,,,,,
100_HH_11_5_18100_BTCF_T/IMG_0336.JPG,,,,,,
100_HH_11_5_18100_BTCF_T/IMG_0343.JPG,Squirrel,,1.0,,,
100_HH_11_5_18100_BTCF_T/IMG_0344.JPG,Squirrel,,,,,
100_HH_11_5_18100_BTCF_T/IMG_0345.JPG,Squirrel,,,,,
100_HH_11_5_18100_BTCF_T/IMG_0346.JPG,Squirrel,,,,,
100_HH_11_5_18100_BTCF_T/IMG_0347.JPG,,,,,,
100_HH_11_5_18100_BTCF_T/IMG_0348.JPG,Squirrel,,,,,
100_HH_11_5_18100_BTCF_T/IMG_0349.JPG,Squirrel,,,,,
100_HH_11_5_18100_BTCF_T/IMG_0350.JPG,Squirrel,,1.0,,,
100_HH_11_5_18100_BTCF_T/IMG_0351.JPG,Squirrel,,,,,
100_HH_11_5_18100_BTCF_T/IMG_0352.JPG,Squirrel,,,,,
100_HH_11_5_18100_BTCF_T/IMG_0353.JPG,Squirrel,,,,,
100_HH_11_5_18100_BTCF_T/IMG_0354.JPG,Squirrel,,,,,
100_HH_11_5_18100_BTCF_T/IMG_0355.JPG,Squirrel,,1.0,,,
100_HH_11_5_18100_BTCF_T/IMG_0356.JPG,Squirrel,,,,,
100_HH_11_5_18100_BTCF_T/IMG_0357.JPG,Squirrel,,,,,
100_HH_11_5_18100_BTCF_T/IMG_0358.JPG,Squirrel,,,,,
100_HH_11_5_18100_BTCF_T/IMG_0359.JPG,Squirrel,,,,,
100_HH_11_5_18100_BTCF_T/IMG_0360.JPG,Squirrel,,,,,
100_HH_11_5_18100_BTCF_T/IMG_0361.JPG,,,,,,
100_HH_11_5_18100_BTCF_T/IMG_0364.JPG,,,,,,
100_HH_11_5_18100_BTCF_T/IMG_0369.JPG,,,,,,
100_HH_11_5_18100_BTCF_T/IMG_0370.JPG,Squirrel,,1.0,,,
100_HH_11_5_18100_BTCF_T/IMG_0371.JPG,Squirrel,,,,,
100_HH_11_5_18100_BTCF_T/IMG_0372.JPG,Squirrel,,1.0,,,
100_HH_11_5_18100_BTCF_T/IMG_0373.JPG,Squirrel,,1.0,,,
